brand,version_dgt,model,segment,subsegment,high_perf,body_type,fuel,fuel_type
KIA,1.6 T-GDI PHEV EMOTION 4X4 7P,SORENTO,KKL,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
KIA,1.6 T-GDI PHEV GT LINE 4X4,SPORTAGE,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
KIA,1.6 T-GDI PHEV GT-LINE 4X4,SPORTAGE,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
KIA,1.6 T-GDI PHEV PLUS EDITION 4X,SORENTO,KKL,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
KIA,1.6 T-GDI PHEV TECH 4X4,SPORTAGE,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
KIA,1.6 T-GDI PHEV TECH 4X4 17,SPORTAGE,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
KIA,2.2 CRDI BLACK EDITION DCT 4X2,SORENTO,KKL,REST,Standard,SAV,Diesel,ICE
KIA,2.2 CRDI BLACK EDITION DCT 4X4,SORENTO,KKL,REST,Standard,SAV,Diesel,ICE
KIA,2.2 CRDI DRIVE DCT 4X2 7P,SORENTO,KKL,REST,Standard,SAV,Diesel,ICE
KIA,2.2 CRDI EMOTION DCT 4X2 7P,SORENTO,KKL,REST,Standard,SAV,Diesel,ICE
KIA,2.2 CRDI EMOTION DCT 4X2 7P (P,SORENTO,KKL,REST,Standard,SAV,Diesel,ICE
KIA,2.2 CRDI EMOTION DCT 4X4 7P,SORENTO,KKL,REST,Standard,SAV,Diesel,ICE
KIA,3.3 T-GDI GT 4X4,STINGER,KKL,REST,Standard,SEDAN,Gasolina,ICE
KIA,E-NIRO BUSINESS,NIRO,UKL2,REST,Standard,SAV,Electrico,BEV
KIA,E-NIRO CONCEPT,NIRO,UKL2,REST,Standard,SAV,Electrico,BEV
KIA,E-NIRO DRIVE,NIRO,UKL2,REST,Standard,SAV,Electrico,BEV
KIA,E-NIRO DRIVE (LONG RANGE),NIRO,UKL2,REST,Standard,SAV,Electrico,BEV
KIA,E-NIRO EMOTION,NIRO,UKL2,REST,Standard,SAV,Electrico,BEV
KIA,E-NIRO EMOTION (LONG DRIVE),NIRO,UKL2,REST,Standard,SAV,Electrico,BEV
KIA,E-NIRO EMOTION (LONG RANGE),NIRO,UKL2,REST,Standard,SAV,Electrico,BEV
KIA,E-NIRO SMART EDITION,NIRO,UKL2,REST,Standard,SAV,Electrico,BEV
KIA,E-NIRO WINTER EDITION,NIRO,UKL2,REST,Standard,SAV,Electrico,BEV
KIA,E-SOUL CONCEPT,SOUL,UKL1,REST,Standard,SAT,Electrico,BEV
KIA,E-SOUL DRIVE,SOUL,UKL1,REST,Standard,SAT,Electrico,BEV
KIA,E-SOUL DRIVE LONG RANGE,SOUL,UKL1,REST,Standard,SAT,Electrico,BEV
KIA,E-SOUL EMOTION LONG RANGE,SOUL,UKL1,REST,Standard,SAT,Electrico,BEV
KIA,EV3 AIR LONG RANGE,EV3,UKL1,REST,Standard,SAV,Electrico,BEV
KIA,EV3 AIR STANDARD RANGE,EV3,UKL1,REST,Standard,SAV,Electrico,BEV
KIA,EV3 EARTH LONG RANGE,EV3,UKL1,REST,Standard,SAV,Electrico,BEV
KIA,EV3 EARTH STANDARD RANGE,EV3,UKL1,REST,Standard,SAV,Electrico,BEV
KIA,EV3 GT LINE LONG RANGE,EV3,UKL1,REST,Standard,SAV,Electrico,BEV
KIA,EV6 AIR RWD,EV6,KKL,REST,Standard,SAV,Electrico,BEV
KIA,EV6 AIR RWD (LONG RANGE),EV6,KKL,REST,Standard,SAV,Electrico,BEV
KIA,EV6 GT AWD (LONG RANGE),EV6,KKL,REST,Standard,SAV,Electrico,BEV
KIA,EV6 GT-LINE AWD (LONG RANGE),EV6,KKL,REST,Standard,SAV,Electrico,BEV
KIA,EV6 GT-LINE RWD (LONG RANGE),EV6,KKL,REST,Standard,SAV,Electrico,BEV
KIA,EV6 PLUS EDITION RWD (LONG RAN,EV6,KKL,REST,Standard,SAV,Electrico,BEV
KIA,EV6 SMART EDITION RWD,EV6,KKL,REST,Standard,SAV,Electrico,BEV
KIA,EV9 GT LINE AWD 6 PLAZAS,EV9,MKL,REST,Standard,MPV,Electrico,BEV
KIA,EV9 GT LINE AWD 7 PLAZAS,EV9,MKL,REST,Standard,MPV,Electrico,BEV
KIA,F/L 1.6 HEV CONCEPT,NIRO,UKL2,REST,Standard,SAV,Gasolina/Electrico,ICE
KIA,F/L 1.6 HEV DRIVE,NIRO,UKL2,REST,Standard,SAV,Gasolina/Electrico,ICE
KIA,F/L 1.6 HEV EMOTION,NIRO,UKL2,REST,Standard,SAV,Gasolina/Electrico,ICE
KIA,F/L 1.6 PHEV CONCEPT,NIRO,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
KIA,F/L 1.6 PHEV DRIVE,NIRO,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
KIA,F/L 1.6 PHEV EMOTION,NIRO,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
KIA,FL 1.0 DPI AMT GT LINE,PICANTO,UKL0,REST,Standard,HACH 5P,Gasolina,ICE
KIA,FL 1.0 DPI BUSINESS,PICANTO,UKL0,REST,Standard,HACH 5P,Gasolina,ICE
KIA,FL 1.0 DPI CONCEPT,PICANTO,UKL0,REST,Standard,HACH 5P,Gasolina,ICE
KIA,FL 1.0 DPI DRIVE,PICANTO,UKL0,REST,Standard,HACH 5P,Gasolina,ICE
KIA,FL 1.0 DPI GT LINE,PICANTO,UKL0,REST,Standard,HACH 5P,Gasolina,ICE
KIA,FL 1.2 DPI AMT GT LINE,PICANTO,UKL0,REST,Standard,HACH 5P,Gasolina,ICE
KIA,FL 1.2 DPI GT LINE,PICANTO,UKL0,REST,Standard,HACH 5P,Gasolina,ICE
KIA,FL 1.6 T-GDI HEV DRIVE 4X2 7P,SORENTO,KKL,REST,Standard,SAV,Gasolina/Electrico,ICE
KIA,FL 1.6 T-GDI HEV EMOTION 4X2 7,SORENTO,KKL,REST,Standard,SAV,Gasolina/Electrico,ICE
KIA,FL 1.6 T-GDI HEV EMOTION 4X4 7,SORENTO,KKL,REST,Standard,SAV,Gasolina/Electrico,ICE
KIA,FL 1.6 T-GDI HEV EMOTION PACK ,SORENTO,KKL,REST,Standard,SAV,Gasolina/Electrico,ICE
KIA,FL 1.6 T-GDI PHEV DRIVE 4X4 7P,SORENTO,KKL,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
KIA,FL 1.6 T-GDI PHEV EMOTION 4X4 ,SORENTO,KKL,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
KIA,FL 1.6 T-GDI PHEV EMOTION PACK,SORENTO,KKL,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
KIA,FL 2.2 CRDI DRIVE DCT 4X2 7P,SORENTO,KKL,REST,Standard,SAV,Diesel,ICE
KIA,FL 2.2 CRDI EMOTION DCT 4X2 7P,SORENTO,KKL,REST,Standard,SAV,Diesel,ICE
KIA,FL 2.2 CRDI EMOTION DCT 4X4 7P,SORENTO,KKL,REST,Standard,SAV,Diesel,ICE
KIA,FL 2.2 CRDI EMOTION PACK PREMI,SORENTO,KKL,REST,Standard,SAV,Diesel,ICE
LAMBORGHINI,6.5 V12 LP 750-4 SUPERVELOCE R,AVENTADOR,GKL+,FOCUS SEGMENT,Standard,COUPE,Gasolina,ICE
LAMBORGHINI,EVO SPYDER,HURACAN,GKL+,FOCUS SEGMENT,Standard,ROADSTER,Gasolina,ICE
LAMBORGHINI,REVUELTO,REVUELTO,GKL+,FOCUS SEGMENT,Standard,COUPE,Gasolina/Electrico Enchufable,PHEV
LAMBORGHINI,STERRATO,HURACAN,GKL+,FOCUS SEGMENT,Standard,COUPE,Gasolina,ICE
LAMBORGHINI,STO,HURACAN,GKL+,FOCUS SEGMENT,Standard,COUPE,Gasolina,ICE
LAMBORGHINI,URUS,URUS,GKL+,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
LAMBORGHINI,URUS S,URUS,GKL+,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
LANCIA,BEV 115KW (156CV),YPSILON,UKL1,REST,Standard,HACH 5P,Electrico,BEV
LANCIA,BEV 115KW (156CV) EDIZIONE LIM,YPSILON,UKL1,REST,Standard,HACH 5P,Electrico,BEV
LANCIA,BEV 115KW (156CV) LX,YPSILON,UKL1,REST,Standard,HACH 5P,Electrico,BEV
LANCIA,MHEV 74KW (100CV),YPSILON,UKL1,REST,Standard,HACH 5P,Gasolina Mild Hybrid,ICE
LANCIA,MHEV 74KW (100CV) EDIZIONE LIM,YPSILON,UKL1,REST,Standard,HACH 5P,Gasolina Mild Hybrid,ICE
LANCIA,MHEV 74KW (100CV) LX,YPSILON,UKL1,REST,Standard,HACH 5P,Gasolina Mild Hybrid,ICE
LAND ROVER,1.5 I3 160PS FWD AUTO MHEV  DY,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina Mild Hybrid,ICE
LAND ROVER,1.5 I3 160PS FWD AUTO MHEV  S,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina Mild Hybrid,ICE
LAND ROVER,1.5 I3 160PS FWD AUTO MHEV R-D,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina Mild Hybrid,ICE
LAND ROVER,1.5 I3 160PS FWD AUTO MHEV S,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina Mild Hybrid,ICE
LAND ROVER,1.5 I3 160PS FWD AUTO MHEV SE,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina Mild Hybrid,ICE
LAND ROVER,1.5 I3 PHEV 269 PS AWD AUTO AU,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 269 PS AWD AUTO DY,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 269 PS AWD AUTO S,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 269PS AWD AUTO DYN,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 269PS AWD AUTO S,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 300 PS AWD A R-DYN,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 300 PS AWD AUTO S,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 300 PS AWD AUTO SE,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 309 PS AWD A DYNAM,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 309 PS AWD A R-DYN,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 309 PS AWD AUTO,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Gasolina,ICE
LAND ROVER,1.5 I3 PHEV 309 PS AWD AUTO AU,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 309 PS AWD AUTO BR,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 309 PS AWD AUTO DY,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 309 PS AWD AUTO R-,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 309 PS AWD AUTO S,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,1.5 I3 PHEV 309 PS AWD AUTO SE,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,2.0 I4 300PS AWD AUTO MHEV HST,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina Mild Hybrid,ICE
LAND ROVER,2.0 I4 MHEV 204 PS 4WD AUTO S,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina Mild Hybrid,ICE
LAND ROVER,2.0 I4 PHEV 404PS 4WD AUTO,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,2.0 I4 PHEV 404PS 4WD AUTO AUT,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,2.0 I4 PHEV 404PS 4WD AUTO DYN,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,2.0 I4 PHEV 404PS 4WD AUTO EDI,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,2.0 I4 PHEV 404PS 4WD AUTO HSE,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,2.0 I4 PHEV 404PS 4WD AUTO R-D,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,2.0 I4 PHEV 404PS 4WD AUTO S,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,2.0 I4 PHEV 404PS 4WD AUTO SE,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,2.0 SI4 250PS 4WD AUTO R-DYNAM,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
LAND ROVER,2.0 SI4 250PS 4WD AUTO SE,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
LAND ROVER,2.0 SI4 290 PS AWD AUTO MHEV B,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Gasolina,ICE
LAND ROVER,2.0 SI4 PHEV 404PS 4WD AUTO HS,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,2.0D I4 163PS AWD AUTO MHEV  D,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 163PS AWD AUTO MHEV  S,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 163PS AWD AUTO MHEV BR,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 163PS AWD AUTO MHEV DY,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 163PS AWD AUTO MHEV HS,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 163PS AWD AUTO MHEV R-,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 163PS AWD AUTO MHEV S,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 163PS AWD AUTO MHEV SE,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 163PS FWD MANUAL  S,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
LAND ROVER,2.0D I4 163PS FWD MANUAL NOLIT,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
LAND ROVER,2.0D I4 163PS FWD MANUAL R-DYN,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
LAND ROVER,2.0D I4 204PS 4WD AUTO MHEV,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 204PS 4WD AUTO MHEV DY,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 204PS 4WD AUTO MHEV ED,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 204PS 4WD AUTO MHEV R-,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 204PS 4WD AUTO MHEV S,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 204PS AWD AUTO MHEV AU,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 204PS AWD AUTO MHEV BR,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 204PS AWD AUTO MHEV DY,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 204PS AWD AUTO MHEV HS,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 204PS AWD AUTO MHEV R-,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 204PS AWD AUTO MHEV S,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D I4 204PS AWD AUTO MHEV SE,RANGE ROVER EVOQUE,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D TD4 163 PS AWD AUTO MHEV ,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D TD4 163PS AWD AUTO MHEV D,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D TD4 163PS AWD AUTO MHEV S,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D TD4 204 PS AWD AUTO MHEV ,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D TD4 204PS AWD AUTO MHEV D,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0D TD4 204PS AWD AUTO MHEV S,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,2.0DTD4 163 PS AWD AUTO MHEV,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel,ICE
LAND ROVER,3.0 I6 400 PS MHEV AWD AUTO HS,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina Mild Hybrid,ICE
LAND ROVER,3.0 I6 PHEV 440 PS AWD AUTO DY,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 I6 PHEV 440 PS AWD AUTO S,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 I6 PHEV 440 PS AWD AUTO SE,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 I6 PHEV 460 PS AWD AUTO DY,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 I6 PHEV 460 PS AWD AUTO S,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 I6 PHEV 460 PS AWD AUTO SE,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 I6 PHEV 510 PS AWD AUTO AU,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 I6 PHEV 510 PS AWD AUTO FI,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 I6 PHEV 550 PS AWD AUTO AU,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 SI6 PHEV 440 PS AWD AUTO L,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 SI6 PHEV 440 PS AWD AUTO S,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 SI6 PHEV 460 PS AWD AUTO L,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 SI6 PHEV 460 PS AWD AUTO S,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 SI6 PHEV 510 PS AWD AUTO S,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0 SI6 PHEV 550 PS AWD AUTO S,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
LAND ROVER,3.0D I6 249PS 4WD AUTO MHEV DY,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 249PS 4WD AUTO MHEV R-,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 249PS 4WD AUTO MHEV S,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 300PS 4WD AUTO MHEV AU,RANGE ROVER VELAR,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 300PS 4WD AUTO MHEV DY,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 300PS 4WD AUTO MHEV ME,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 300PS 4WD AUTO MHEV R-,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 300PS 4WD AUTO MHEV S,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 300PS 4WD AUTO MHEV SE,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 300PS AWD AUTO MHEV SW,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 300PS MHEV 4WD AUTO AU,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 300PS MHEV 4WD AUTO HS,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 300PS MHEV 4WD AUTO SE,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 350PS 4WD AUTO MHEV DY,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 350PS 4WD AUTO MHEV S,DISCOVERY,MKL,FOCUS SEGMENT,Standard,SUV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 350PS AWD AUTO MHEV LW,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D I6 350PS AWD AUTO MHEV SW,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D TD6 249PS AWD AUTO MHEV D,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D TD6 249PS AWD AUTO MHEV S,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D TD6 300PS AWD AUTO MHEV D,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,3.0D TD6 300PS AWD AUTO MHEV S,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Diesel Mild Hybrid,ICE
LAND ROVER,4.4 V8 530 PS AWD AUTO FIRST E,RANGE ROVER SPORT,MKL,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
LAND ROVER,4.4 V8 530 PS AWD AUTO LWB 7S ,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
LAND ROVER,4.4 V8 530 PS AWD AUTO LWB AUT,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
LAND ROVER,4.4 V8 530 PS AWD AUTO LWB FIR,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
LAND ROVER,4.4 V8 530 PS AWD AUTO LWB SV,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
LAND ROVER,4.4 V8 530 PS AWD AUTO MHEV LW,RANGE ROVER,GKL,FOCUS SEGMENT,Standard,SAV,Gasolina Mild Hybrid,ICE
