brand,dealer_id,dealer_name,point_of_sale,point_of_sale_id,address,postcode,city,province,latitude,longitude,source_kind,source_confidence,source_url,retrieved_date
Toyota,00CD0-E9EAD-164C4-3A400-01260-3,"TREVAUTO COMERCIO DE AUTOMOVILES, S.L.","TREVAUTO COMERCIO DE AUTOMOVILES, S.L. (Badajoz) - Exposición y Taller",00CD0-E9EAD-18007-9A000-01350-3,"Carretera de Madrid a Lisboa, Km. 399,800",06009,Badajoz,BADAJOZ,38.8756760,-6.9520960,official_page_payload,official,https://www.toyota.es/concesionarios/trevauto,2026-07-21
Toyota,00CD0-E9EAD-164C4-3A400-01260-3,"TREVAUTO COMERCIO DE AUTOMOVILES, S.L.","TREVAUTO COMERCIO DE AUTOMOVILES, S.L. (Zafra) - Exposición y Taller",00CD0-E9EAD-15D2F-CDC00-01260-3,"Calle Guadiana, parcela 16, Polígono Industrial Los Caños",06300,Zafra,BADAJOZ,38.4184550,-6.4035120,official_page_payload,official,https://www.toyota.es/concesionarios/trevauto,2026-07-21
Toyota,00CD0-E9EAD-18DA5-80800-01350-3,"AUTOS LA SERENA, S.L.","AUTOS LA SERENA, S.L. (Don Benito) - Exposición y Taller",00CD0-E9EAD-18DC3-76E00-01350-3,"Carretera de Don Benito a Villanueva, Km 101",06400,Don Benito,BADAJOZ,38.9641220,-5.8311800,official_page_payload,official,https://www.toyota.es/concesionarios/autoslaserena,2026-07-21
Toyota,00CD0-E9EAD-164C4-3A400-01260-3,"TREVAUTO COMERCIO DE AUTOMOVILES, S.L.","TREVAUTO COMERCIO DE AUTOMOVILES, S.L. (Mérida) - Exposición y Taller",00CD0-E9EAD-164E1-6A800-01260-3,"Calle Talleres, 3 y 4. Polígono Reina Sofía",06800,Mérida,BADAJOZ,38.9205940,-6.3279610,official_page_payload,official,https://www.toyota.es/concesionarios/trevauto,2026-07-21
Toyota,00CD0-E9EAD-15E56-7AA00-01260-3,"MEDIMOTORS GESTION, S.L.","MEDIMOTORS GESTION, S.L. (Palma de Mallorca) - Exposición y Taller",00CD0-E9EAD-15E72-17800-01260-3,"Gran Vía Asima, 7. Polígono Son Castelló",07009,Palma De Mallorca,BALEARES,39.6032844,2.6709518,official_page_payload,official,https://www.toyota.es/concesionarios/mediomotorsmallorca,2026-07-21
Toyota,00CD0-E9EAD-15E56-7AA00-01260-3,"MEDIMOTORS GESTION, S.L.","MEDIMOTORS GESTION, S.L. (Manacor) - Exposición y Taller",00CD0-E9EAD-16DA7-68600-01260-3,"Picapedrers, 59 - 61. Polígono Industrial Manacor",07500,Manacor,BALEARES,39.5712000,3.1863000,official_page_payload,official,https://www.toyota.es/concesionarios/mediomotorsmallorca,2026-07-21
Toyota,3b34d10d-ceef-41e1-b2da-8438f538da8d,"AUTOS MAGON, S.L.","AUTOS MAGON, S.L. (Mahón) - Exposición y Taller",00CD0-E9EAD-16293-D5600-01260-3,"C/ Bajolí, 30. Polígono Industrial Mahón.",07714,Mahón,ISLAS BALEARES,39.8852620,4.2427390,official_page_payload,official,https://www.toyota.es/concesionarios/autosmagon,2026-07-21
Toyota,3b34d10d-ceef-41e1-b2da-8438f538da8d,"AUTOS MAGON, S.L.","AUTOS MAGON, S.L. (Ciudadela) - Taller",00CD0-E9EAD-18D35-15000-01350-3,"C/ Jeronia Alzina, 39-41",07760,Ciudadela,ISLAS BALEARES,40.0064810,3.8448820,official_page_payload,official,https://www.toyota.es/concesionarios/autosmagon,2026-07-21
Toyota,00CD0-E9EAD-14DBC-02A00-01260-3,"MASTERTRAC DE AUTOMOCIÓN, S.A.","MASTERTRAC DE AUTOMOCIÓN, S.A. (Barcelona - Carrer d'Aragó) - Exposición y Taller",00CD0-E9EAD-14F65-1BC00-01260-3,"Carrer d'Aragó, 465-473",08013,Barcelona,BARCELONA,41.4034000,2.1796700,official_page_payload,official,https://www.toyota.es/concesionarios/mastertrac,2026-07-21
Toyota,00CD0-E9EAD-14DBC-02A00-01260-3,"MASTERTRAC DE AUTOMOCIÓN, S.A.","MASTERTRAC DE AUTOMOCIÓN, S.A. (Rbla. Guipuzcoa) - Exposición, Taller y Toyota Professional",887a3416-0be3-4eca-9cf9-e5fac1c82c56,"Rambla de Guipuzcoa, 177",08020,Barcelona,,41.4244080,2.2075220,official_page_payload,official,https://www.toyota.es/concesionarios/mastertrac,2026-07-21
Toyota,a3a3da07-e6ba-49b4-b4f6-79180c19630c,"TEAMS MOTOR, S.A.","TEAM´S MOTOR, S.A. (Barcelona - C/ París) - Exposición y Taller",00CD0-E9EAD-1585E-B6600-01260-3,"C/ París, 70-78. Entrada al taller por C/ Viladomat, 275",08029,Barcelona,BARCELONA,41.3877420,2.1454250,official_page_payload,official,https://www.toyota.es/concesionarios/teamsmotor,2026-07-21
Toyota,00CD0-E9EAD-14DBC-02A00-01260-3,"MASTERTRAC DE AUTOMOCIÓN, S.A.","MASTERTRAC DE AUTOMOCIÓN, S.A. (Barcelona - La Maquinista) - Exposición y Taller",00CD0-E9EAD-14DE3-D8000-01260-3,"C/ Ciudad de la Asunción, 55-61",08030,Barcelona,BARCELONA,41.4412970,2.1999680,official_page_payload,official,https://www.toyota.es/concesionarios/mastertrac,2026-07-21
Toyota,00CD0-E9EAD-17A83-7D800-01350-3,"IPPON MOTOR VALLÉS, S.A.","IPPON MOTOR VALLÉS, S.A. (Sant Cugat del Vallés) - Exposición y Taller",00CD0-E9EAD-17AA6-0B400-01350-3,"Carretera de Rubí, 78-80",08190,Sant Cugat Del Valles,BARCELONA,41.4800500,2.0583400,official_page_payload,official,https://www.toyota.es/concesionarios/ipponmotor,2026-07-21
Toyota,00CD0-E9EAD-15CC6-47A00-01260-3,"ORIENT CARS, S.A.","ORIENT CARS, S.A. (Rubí) - Exposición",00CD0-E9EAD-16EFD-B5600-01260-3,"Carretera de Sant Cugat, 61",08191,Rubí,BARCELONA,41.4859618,2.0402388,official_page_payload,official,https://www.toyota.es/concesionarios/orientcars,2026-07-21
Toyota,00CD0-E9EAD-17A83-7D800-01350-3,"IPPON MOTOR VALLÉS, S.A.","IPPON MOTOR VALLÉS, S.A. (Sabadell) - Exposición y Taller",00CD0-E9EAD-154D5-CA000-01260-3,"Rambla Ibéria, 191",08205,Sabadell,BARCELONA,41.5372100,2.0962900,official_page_payload,official,https://www.toyota.es/concesionarios/ipponmotor,2026-07-21
Toyota,00CD0-E9EAD-17A83-7D800-01350-3,"IPPON MOTOR VALLÉS, S.A.","IPPON MOTOR VALLÉS, S.A. (Sabadell) - Vehículos de ocasión",54dd6c21-a7cd-4faa-ad41-a1125a772f8f,"Rambla Iberia, 181",08205,Sabadell,,41.5375600,2.0965400,official_page_payload,official,https://www.toyota.es/concesionarios/ipponmotor,2026-07-21
Toyota,00CD0-E9EAD-15CC6-47A00-01260-3,"ORIENT CARS, S.A.","ORIENT CARS, S.A. (Terrasa) - Taller",00CD0-E9EAD-15944-EAC00-01260-3,"C/ Pintor Huguet, 38",08226,Terrassa,BARCELONA,41.5715320,2.0241068,official_page_payload,official,https://www.toyota.es/concesionarios/orientcars,2026-07-21
Toyota,00CD0-E9EAD-15CC6-47A00-01260-3,"ORIENT CARS, S.A.","ORIENT CARS, S.A. (Terrassa) - Exposición",00CD0-E9EAD-15CF4-DCA00-01260-3,"Avenida de Jaume I, 41",08226,Terrassa,BARCELONA,41.5704244,2.0240240,official_page_payload,official,https://www.toyota.es/concesionarios/orientcars,2026-07-21
Toyota,00CD0-E9EAD-18750-E0E00-01260-3,"TALLERS BALLÚS, S.L.","TALLERS BALLÚS, S.L. (Manresa) - Exposición y Taller",00CD0-E9EAD-18784-84E00-01260-3,"C/Sallent, 69",08243,Manresa,BARCELONA,41.7366350,1.8409180,official_page_payload,official,https://www.toyota.es/concesionarios/ballus,2026-07-21
Toyota,00CD0-E9EAD-17894-15A00-01350-3,"MARESCAR MOTOR, S.L.","MARESCAR MOTOR, S.L. (Mataró) - Exposición y Taller",00CD0-E9EAD-178B7-08E00-01350-3,"Vía Sergia, 19",08302,Mataró,BARCELONA,41.5290100,2.4247600,official_page_payload,official,https://www.toyota.es/concesionarios/marescarmotor,2026-07-21
Toyota,00CD0-E9EAD-17F64-B9600-01350-3,"KAI MOTOR VALLÉS, S.L.","KAI MOTOR VALLÈS, S.L. (Granollers) - Exposición y Taller",00CD0-E9EAD-17F82-B0400-01350-3,"Avenida de Europa, 5-7",08401,Granollers,BARCELONA,41.5953200,2.2815900,official_page_payload,official,https://www.toyota.es/concesionarios/kaimotor,2026-07-21
Toyota,00CD0-E9EAD-16A53-76A00-01260-3,"CASACUBERTA AUTOMOBILS, S.L.","CASACUBERTA AUTOMOBILS, S.L. (Vic) - Exposición y Taller",00CD0-E9EAD-16AAB-09200-01260-3,"Carretera de Manlleu, 36",08500,Vic,BARCELONA,41.9374190,2.2548180,official_page_payload,official,https://www.toyota.es/concesionarios/casacuberta,2026-07-21
Toyota,00CD0-E9EAD-17916-33400-01350-3,"ANOIA AUTOMOCIÓ, S.L.","ANOIA AUTOMOCIÓN, S.L., TOYOTA IGUALADA - Exposición y Taller",00CD0-E9EAD-17944-0B000-01350-3,"Avenida de Europa, 4",08700,Igualada,BARCELONA,41.5929100,1.6265200,official_page_payload,official,https://www.toyota.es/concesionarios/toyotaigualada,2026-07-21
Toyota,00CD0-E9EAD-16193-D3400-01260-3,"AUTOMOBILS SUPRA MOTOR, S.L.","AUTOMOBILS SUPRA MOTOR, S.L. (Vilafranca del Penedès) - Exposición y Taller",00CD0-E9EAD-1737C-D8400-01350-3,"Avenida de Tarragona, 96",08720,Vilafranca del Penedès,BARCELONA,41.3391800,1.6904000,official_page_payload,official,https://www.toyota.es/concesionarios/supramotor,2026-07-21
Toyota,00CD0-E9EAD-16193-D3400-01260-3,"AUTOMOBILS SUPRA MOTOR, S.L.","AUTOMOBILS SUPRA MOTOR, S.L. (Vilanova i la Geltrú) - Exposición y Taller",00CD0-E9EAD-161B6-82200-01260-3,"Ronda de Europa, 62",08800,Vilanova i la Geltrú,BARCELONA,41.2302200,1.7377400,official_page_payload,official,https://www.toyota.es/concesionarios/supramotor,2026-07-21
Toyota,00CD0-E9EAD-14DBC-02A00-01260-3,"MASTERTRAC DE AUTOMOCIÓN, S.A.","MASTERTRAC DE AUTOMOCIÓN, S.A. (Badalona) - Exposición y Taller",00CD0-E9EAD-18D83-82200-01350-3,"Calle del Torrent de Vallmajor, 64. P.I. Les Guixeres",08911,Badalona,BARCELONA,41.4619504,2.2594994,official_page_payload,official,https://www.toyota.es/concesionarios/mastertrac,2026-07-21
Toyota,a3a3da07-e6ba-49b4-b4f6-79180c19630c,"TEAMS MOTOR, S.A.","TEAM´S MOTOR, S.A. (San Just Devern) - Exposición y Taller",afb5e0d1-3bf0-4a74-b52c-828f008a938c,"Carretera Reial, 131",08960,San Just Devern,BARCELONA,41.3793030,2.0694980,official_page_payload,official,https://www.toyota.es/concesionarios/teamsmotor,2026-07-21
Toyota,00CD0-E9EAD-16AD3-BD600-01260-3,"AUTOBAFER, S.L.U.","AUTOBAFER, S.L.U. (Burgos) - Exposición y Taller",00CD0-E9EAD-16D64-92C00-01260-3,"Carretera de Madrid a Irún, Km. 234",09195,Villagonzalo Pedernales,BURGOS,42.3076060,-3.7311010,official_page_payload,official,https://www.toyota.es/concesionarios/autobafer,2026-07-21
Toyota,00CD0-E9EAD-16AD3-BD600-01260-3,"AUTOBAFER, S.L.U.","AUTOBAFER, S.L.U. (Miranda de Ebro) - Exposición y Taller",00CD0-E9EAD-16AF9-05800-01260-3,"Pol. Ind. de Bayas. C/ Guadiana, 4. Pabellón 2.",09200,Miranda de Ebro,Burgos,42.6905900,-2.9235000,official_page_payload,official,https://www.toyota.es/concesionarios/autobafer,2026-07-21
Toyota,00CD0-E9EAD-16AD3-BD600-01260-3,"AUTOBAFER, S.L.U.","AUTOBAFER, S.L.U. (Aranda de Duero) - Exposición",00CD0-E9EAD-17826-83600-01350-3,"Carretera de Valladolid S/N. Polígono Industrial, 141",09400,Aranda de Duero,BURGOS,41.6668700,-3.7087900,official_page_payload,official,https://www.toyota.es/concesionarios/autobafer,2026-07-21
Toyota,f3c0b6dd-edfa-4827-a786-cb70a4dae216,"NOVOMOTOR CÁCERES, S.L.","NOVOMOTOR CÁCERES, S.L. (Cáceres - C/ Hilanderas) - Vehículos de Ocasión",63578164-c28c-48ae-8096-a4b8b12d0211,"Polígono industrial las Capellanías. C/ Hilanderas, 5",10005,Cáceres,Cáceres,39.4840044,-6.4130288,official_page_payload,official,https://www.toyota.es/concesionarios/novomotor,2026-07-21
Toyota,f3c0b6dd-edfa-4827-a786-cb70a4dae216,"NOVOMOTOR CÁCERES, S.L.","NOVOMOTOR CÁCERES, S.L. (Cáceres) - Exposición y Taller",00CD0-E9EAD-16956-BA400-01260-3,"Polígono Industrial Las Capellanías, parcela 319",10005,Cáceres,CACERES,39.4856515,-6.4166634,official_page_payload,official,https://www.toyota.es/concesionarios/novomotor,2026-07-21
Toyota,f3c0b6dd-edfa-4827-a786-cb70a4dae216,"NOVOMOTOR CÁCERES, S.L.","NOVOMOTOR CÁCERES, S.L. (Plasencia) - Exposición y Taller",00CD0-E9EAD-16BC5-C8E00-01260-3,"Avenida Martín Palomino, 47",10600,Plasencia,CÁCERES,40.0099700,-6.1097400,official_page_payload,official,https://www.toyota.es/concesionarios/novomotor,2026-07-21
Toyota,00CD0-E9EAD-16B16-27800-01260-3,"AUTOMOCIÓN TOMAX, S.L.","AUTOMOCIÓN TOMAX, S.L. (Algeciras) - Exposición y Taller",00CD0-E9EAD-17B74-02000-01350-3,"Avenida del Estrecho, S/N. Polígono Industrial La Menacha.",11205,Algeciras,CÁDIZ,36.1606530,-5.4648410,official_page_payload,official,https://www.toyota.es/concesionarios/tomax,2026-07-21
Toyota,077e975a-e3f0-4020-8e48-a3870598ab6a,"NIMAUTO, S.L.","NIMAUTO, S.L. (Jerez de la Frontera) - Exposición y Taller",cb41588b-5de4-4420-9dae-dde665e149d6,"Avenida de la Ilustración, 5. Parque Empresarial",11407,Jerez de la Frontera,Cádiz,36.7109712,-6.1152838,official_page_payload,official,https://www.toyota.es/concesionarios/nimauto,2026-07-21
Toyota,077e975a-e3f0-4020-8e48-a3870598ab6a,"NIMAUTO, S.L.","NIMAUTO, S.L. (El Puerto de Santa María) - Exposición",db83c6ac-4194-47f1-be41-1f08f3d2a40e,"Ctra. Madrid-Cadiz, Km.650",11500,El Puerto de Santa María,Cádiz,36.6130872,-6.2131232,official_page_payload,official,https://www.toyota.es/concesionarios/nimauto,2026-07-21
Toyota,00CD0-E9EAD-16C73-C8000-01260-3,"GAMO BAHÍA, S.L.","GAMO BAHÍA, S.L. (Puerto Real) - Exposición y Taller",00CD0-E9EAD-16C8E-6C400-01260-3,"C/ Calamar, S/N. Polígono Industrial Tres Caminos (Entrada de San Fernando)",11510,Puerto Real,CÁDIZ,36.4681970,-6.1686330,official_page_payload,official,https://www.toyota.es/concesionarios/gamobahia,2026-07-21
Toyota,00CD0-E9EAD-156C4-98C00-01260-3,"COBELSA, S.A.U.","COBELSA, S.A.U. (Castellón) - Exposición y Taller",00CD0-E9EAD-1797F-09800-01350-3,"Calle Grecia, 29. Polígono Industrial Ciudad del Transporte II",12006,Castellón,CASTELLON,39.9772870,-0.0739980,official_page_payload,official,https://www.toyota.es/concesionarios/cobelsa,2026-07-21
Toyota,00CD0-E9EAD-156C4-98C00-01260-3,"COBELSA, S.A.U.","COBELSA, S.A.U. (Vinaroz) - Exposición",00CD0-E9EAD-16C54-CBA00-01260-3,"Avenida de Zaragoza, 3",12500,Vinaroz,CASTELLÓN,40.4754000,0.4543200,official_page_payload,official,https://www.toyota.es/concesionarios/cobelsa,2026-07-21
Toyota,00CD0-E9EAD-18546-B1400-01260-3,"TRESA MOTOR, S.L.U. (TOYOTA CIUDAD REAL)","TRESA MOTOR, S.L.U., TOYOTA CIUDAD REAL - Exposición y Taller",00CD0-E9EAD-18574-88E00-01260-3,"N-430, km 312",13005,Ciudad Real,CIUDAD REAL,38.9935300,-3.8939700,official_page_payload,official,https://www.toyota.es/concesionarios/toyotaciudadreal,2026-07-21
Toyota,00CD0-E9EAD-17299-BA800-01260-3,"COMLUVE, S.L.","COMLUVE, S.L. (Córdoba - C/ Simon Carpintero) - Vehículos de Ocasión",ecddbff0-5de7-4466-9a75-056f45edd270,"C/ Simon Carpintero, 94B",14014,Córdoba,,37.9672572,-4.7165962,official_page_payload,official,https://www.toyota.es/concesionarios/toyotacordoba,2026-07-21
Toyota,00CD0-E9EAD-17299-BA800-01260-3,"COMLUVE, S.L.","COMLUVE, S.L. (Córdoba) - Exposición y Taller",00CD0-E9EAD-16CD4-89600-01260-3,"C/ Gabriel Ramos Bejarano, Parcelas 100a y 100b. Polígono Industrial Las Quemadas",14014,Córdoba,CORDOBA,37.8991530,-4.7268070,official_page_payload,official,https://www.toyota.es/concesionarios/toyotacordoba,2026-07-21
Toyota,00CD0-E9EAD-17299-BA800-01260-3,"COMLUVE, S.L.","COMLUVE, S.L. (Lucena) - Exposición y Taller",00CD0-E9EAD-15C54-31C00-01260-3,"Ctra. Córdoba-Málaga, Km. 74,400",14900,Lucena,CÓRDOBA,37.3926950,-4.5059200,official_page_payload,official,https://www.toyota.es/concesionarios/toyotacordoba,2026-07-21
Toyota,00CD0-E9EAD-18BF8-08400-01260-3,"BREOGAN MOTOR, S.L.U.","BREOGAN MOTOR, S.L.U. (La Coruña) - Taller",00CD0-E9EAD-17302-A2E00-01260-3,"C/Gambrinus, 13. Polígono Industrial A Grela.",15008,La Coruña,LA CORUÑA,43.3528400,-8.4244000,official_page_payload,official,https://www.toyota.es/concesionarios/breogan,2026-07-21
Toyota,00CD0-E9EAD-18BF8-08400-01260-3,"BREOGAN MOTOR, S.L.U.","BREOGAN MOTOR, S.L.U. (Carballo) - Exposición y Taller",00CD0-E9EAD-16314-44A00-01260-3,"Rua do Cobre, Parcela H16. Polígono Industrial Bertoa",15105,Carballo,LA CORUÑA,43.2360030,-8.6813570,official_page_payload,official,https://www.toyota.es/concesionarios/breogan,2026-07-21
Toyota,00CD0-E9EAD-18BF8-08400-01260-3,"BREOGAN MOTOR, S.L.U.","BREOGAN MOTOR, S.L.U. (Perillo) - Exposición y Taller",9524c2bb-1f3b-455b-8796-90ef2d09ee94,"Avda. Das Mariñas, 286",15172,Perillo-Oleiros,LA CORUÑA,43.3294331,-8.3682412,official_page_payload,official,https://www.toyota.es/concesionarios/breogan,2026-07-21
Toyota,00CD0-E9EAD-18BF8-08400-01260-3,"BREOGAN MOTOR, S.L.U.","BREOGAN MOTOR, S.L.U. (Narón) - Exposición y Taller",00CD0-E9EAD-176A6-A5000-01350-3,"Avenida Do Mar, 98-99.",15570,Narón - Ferrol,LA CORUÑA,43.4893440,-8.1989600,official_page_payload,official,https://www.toyota.es/concesionarios/breogan,2026-07-21
Toyota,00CD0-E9EAD-16769-B9600-01260-3,"COMPOSTELA MOVIL, S.A.U.","COMPOSTELA MÓVIL, S.A.U. (Santiago de Compostela) - Exposición y Taller",00CD0-E9EAD-16789-E8800-01260-3,"Avda. Reborido, 13",15866,Teo (Santiago de Compostela),LA CORUÑA,42.8383330,-8.5827760,official_page_payload,official,https://www.toyota.es/concesionarios/compostelamovil,2026-07-21
Toyota,00CD0-E9EAD-15456-BD200-01260-3,"JAPAND 21, S.L.U.","JAPAND 21, S.L.U. (Girona) - Exposición y Taller",00CD0-E9EAD-1837A-86200-01260-3,"Antoni Barnés I Gultresa, 8",17005,Girona,GIRONA,41.9609940,2.8010860,official_page_payload,official,https://www.toyota.es/concesionarios/japand21,2026-07-21
Toyota,00CD0-E9EAD-16556-0C000-01260-3,"AURA MOTOR, S.L.","AURA MOTOR, S.L. (Olot) - Exposición y Taller",00CD0-E9EAD-16584-71200-01260-3,"Carretera Santa Coloma, S/N.",17178,Les Preses (Olot),Gerona,42.1634745,2.4717348,official_page_payload,official,https://www.toyota.es/concesionarios/auramotor,2026-07-21
Toyota,00CD0-E9EAD-15456-BD200-01260-3,"JAPAND 21, S.L.U.","JAPAND 21, S.L.U. (Mont-ras) - Exposición y Taller",38b748ce-b87c-412a-a805-e4dbaf13ca71,"Avinguda de Catalunya, 2C",17253,Mont-ras,,41.9056720,3.1470401,official_page_payload,official,https://www.toyota.es/concesionarios/japand21,2026-07-21
Toyota,00CD0-E9EAD-15456-BD200-01260-3,"JAPAND 21, S.L.U.","JAPAND 21, S.L.U. (Blanes) - Exposición y Taller",2bd5d105-2877-4320-bae0-9c3f601aad20,"Avenida de Europa, 50, 1A",17300,Blanes,Gerona,41.6748865,2.7764031,official_page_payload,official,https://www.toyota.es/concesionarios/japand21,2026-07-21
Toyota,00CD0-E9EAD-15456-BD200-01260-3,"JAPAND 21, S.L.U.","JAPAND 21, S.L.U. (Maçanet de la Selva) - Exposición",00CD0-E9EAD-15494-B0000-01260-3,"Avenida Torderola, S/N",17412,Maçanet de la Selva,GERONA,41.7761400,2.7338000,official_page_payload,official,https://www.toyota.es/concesionarios/japand21,2026-07-21
Toyota,00CE7-64D32-9030A-55600-01220-3,"NOUMOVIL, S.L.","NOUMOVIL, S.L. (Figueres) - Exposición y Taller",00CD0-E9EAD-17612-23C00-01350-3,"Carretera de Roses, 49",17600,Figueres,Girona,42.2671500,2.9867100,official_page_payload,official,https://www.toyota.es/concesionarios/noumovil,2026-07-21
Toyota,143fa64a-1b7d-4aa1-8da6-c3f47091237d,"GRACOLUC, S.L.","GRACOLUC, S.L., TOYOTA GRANADA - Exposición y Taller",39c7304e-8f19-49ec-89ab-265a7abafd0c,"Avda. Andalucia, S/N, Parcela V. P.I. El Florío",18015,Granada,,37.1975120,-3.6386470,official_page_payload,official,https://www.toyota.es/concesionarios/toyotagranada,2026-07-21
Toyota,00CD0-E9EAD-15F96-30200-01260-3,"YOKAMOTRIL, S.L.","YOKAMOTRIL, S.L. (Motril) - Exposición y Taller",00CD0-E9EAD-184E3-90E00-01260-3,"Carretera de Almería, 49. Polígono Industrial el Vadillo",18600,Motril,GRANADA,36.7381270,-3.5131900,official_page_payload,official,https://www.toyota.es/concesionarios/yokamotril,2026-07-21
Toyota,00CD0-E9EAD-18BB7-31800-01260-3,"MOTOR ARJONA, S.L.","MOTOR ARJONA, S.L. (Guadalajara) - Exposición y Taller",00CD0-E9EAD-181B4-97000-01350-3,"Calle Méjico, 35. Polígono Industrial El Balconcillo",19004,Guadalajara,Guadalajara,40.6286590,-3.1878900,official_page_payload,official,https://www.toyota.es/concesionarios/motorarjona,2026-07-21
Toyota,00CD0-E9EAD-18DE6-78200-01350-3,"EUSKOAUTO 2003, S.L.","EUSKOAUTO 2003, S.L. (San Sebastián - Fernando Múgica) - Exposición y Taller",aca9175b-2761-4c9f-b1cb-903c072933f4,"Fernando Múgica, 1",20018,San Sebastián,Guipúzcoa,43.2808319,-2.0176007,official_page_payload,official,https://www.toyota.es/concesionarios/euskoauto,2026-07-21
Toyota,00CD0-E9EAD-18DE6-78200-01350-3,"EUSKOAUTO 2003, S.L.","EUSKOAUTO 2003, S.L. (Olaberria) - Exposición y Taller",00CD0-E9EAD-1674B-E2200-01260-3,"Barrio Yurre, Polígono Karobi",20212,Olaberria,GUIPUZCOA,43.0412020,-2.2140010,official_page_payload,official,https://www.toyota.es/concesionarios/euskoauto,2026-07-21
Toyota,00CD0-E9EAD-18DE6-78200-01350-3,"EUSKOAUTO 2003, S.L.","EUSKOAUTO 2003, S.L. (Bergara) - Exposición y Taller",00CD0-E9EAD-18E06-C1600-01350-3,"Barrio Olabarrena, S/N",20570,Bergara,GUIPUZCOA,43.0926790,-2.4340030,official_page_payload,official,https://www.toyota.es/concesionarios/euskoauto,2026-07-21
